Observation,TextUrn,Image,Comments
urn:cite:op.16A.29,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@ε,"urn:cite:hmt:vaimg.VA206RN-0377@0.531,0.2269,0.014,0.021",
urn:cite:op.16A.30,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@ν,"urn:cite:hmt:vaimg.VA206RN-0377@0.539,0.2382,0.011,0.0143",
urn:cite:op.16A.31,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@ι,"urn:cite:hmt:vaimg.VA206RN-0377@0.549,0.2389,0.007,0.0105",
urn:cite:op.16A.32,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@λ,"urn:cite:hmt:vaimg.VA206RN-0377@0.554,0.2382,0.014,0.0143",
urn:cite:op.16A.33,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@α,"urn:cite:hmt:vaimg.VA206RN-0377@0.567,0.2389,0.012,0.009",
urn:cite:op.16A.34,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@ω,"urn:cite:hmt:vaimg.VA206RN-0377@0.578,0.2322,0.011,0.018",
urn:cite:op.16A.35,urn:cts:greekLit:tlg0012.tlg001.msA:16.2@ν,"urn:cite:hmt:vaimg.VA206RN-0377@0.586,0.2382,0.017,0.0143",
urn:cite:op.16A.1,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@δ,"urn:cite:hmt:vaimg.VA206RN-0377@0.197,0.2509,0.022,0.018",
urn:cite:op.16A.2,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@α,"urn:cite:hmt:vaimg.VA206RN-0377@0.213,0.2464,0.029,0.0225",
urn:cite:op.16A.3,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@κ,"urn:cite:hmt:vaimg.VA206RN-0377@0.232,0.2509,0.022,0.018",
urn:cite:op.16A.4,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ρ,"urn:cite:hmt:vaimg.VA206RN-0377@0.25,0.2502,0.016,0.0225",
urn:cite:op.16A.5,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@υ,"urn:cite:hmt:vaimg.VA206RN-0377@0.261,0.2554,0.014,0.0135",
urn:cite:op.16A.6,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@α[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.271,0.2547,0.014,0.0135",
urn:cite:op.16A.7,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@θ,"urn:cite:hmt:vaimg.VA206RN-0377@0.287,0.2532,0.014,0.0135",
urn:cite:op.16A.8,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ε,"urn:cite:hmt:vaimg.VA206RN-0377@0.299,0.2517,0.013,0.0135",
urn:cite:op.16A.9,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ρ,"urn:cite:hmt:vaimg.VA206RN-0377@0.307,0.2547,0.013,0.0135",
urn:cite:op.16A.10,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@μ,"urn:cite:hmt:vaimg.VA206RN-0377@0.321,0.2547,0.013,0.0135",
urn:cite:op.16A.11,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@α[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.34,0.2509,0.013,0.0135",
urn:cite:op.16A.12,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@χ,"urn:cite:hmt:vaimg.VA206RN-0377@0.344,0.2577,0.02,0.0135",
urn:cite:op.16A.13,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ε[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.356,0.2487,0.02,0.0173",
urn:cite:op.16A.14,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ω,"urn:cite:hmt:vaimg.VA206RN-0377@0.37,0.2539,0.02,0.0173",
urn:cite:op.16A.15,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ν,"urn:cite:hmt:vaimg.VA206RN-0377@0.382,0.2547,0.02,0.0173",
urn:cite:op.16A.16,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ω[2],"rn:cite:hmt:vaimg.VA206RN-0377@0.401,0.2494,0.02,0.0173",
urn:cite:op.16A.17,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ς,"urn:cite:hmt:vaimg.VA206RN-0377@0.418,0.2509,0.015,0.0173",
urn:cite:op.16A.18,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@τ,"urn:cite:hmt:vaimg.VA206RN-0377@0.425,0.2539,0.015,0.0173",
urn:cite:op.16A.19,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ε[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.433,0.2532,0.015,0.0173",
urn:cite:op.16A.20,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@κ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.449,0.2502,0.015,0.0173",
urn:cite:op.16A.21,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ρ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.459,0.2554,0.015,0.0173",
urn:cite:op.16A.22,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@η,"urn:cite:hmt:vaimg.VA206RN-0377@0.472,0.2509,0.015,0.0173",
urn:cite:op.16A.23,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ν[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.483,0.2524,0.015,0.0173",
urn:cite:op.16A.24,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@η[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.493,0.2494,0.015,0.0173",
urn:cite:op.16A.25,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@μ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.507,0.2517,0.015,0.0173",
urn:cite:op.16A.26,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ε[4],"urn:cite:hmt:vaimg.VA206RN-0377@0.518,0.2487,0.015,0.0173",
urn:cite:op.16A.27,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@λ,"urn:cite:hmt:vaimg.VA206RN-0377@0.529,0.2494,0.013,0.0173",
urn:cite:op.16A.28,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@α[4],"urn:cite:hmt:vaimg.VA206RN-0377@0.541,0.2457,0.013,0.0225",
urn:cite:op.16A.29,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ν[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.547,0.2487,0.015,0.0225",
urn:cite:op.16A.30,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@υ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.558,0.2487,0.011,0.0158",
urn:cite:op.16A.31,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@δ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.563,0.2509,0.011,0.0158",
urn:cite:op.16A.32,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ρ[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.571,0.2517,0.011,0.0158",
urn:cite:op.16A.33,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ο,"urn:cite:hmt:vaimg.VA206RN-0377@0.581,0.2494,0.021,0.0165",
urn:cite:op.16A.34,urn:cts:greekLit:tlg0012.tlg001.msA:16.3@ς[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.581,0.2494,0.021,0.0165",
